csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,sample_name,label
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,191108.57,3076.0,1.168,3072.496,1.208,3079.504,1.128,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1749054.59,3068.992,1.176,3068.992,1.224,3072.496,1.128,Orgueil,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,98236.0,3076.0,1.168,3072.496,1.192,3079.504,1.144,Murchison,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2715327.23,4134.208,2.2,4130.704,2.288,4137.712,2.104,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,2174300.9100000006,8416.096,1.12,8416.096,1.16,8419.6,1.072,Green River Shale Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,123911.46,7522.576,1.128,7519.072,1.136,7526.08,1.112,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,88982.5,7547.104,1.112,7547.104,1.12,7550.608,1.096,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,62631.4,4130.704,2.2,4130.704,2.24,4134.208,2.152,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,49932.0,2991.904,1.184,2991.904,1.216,2995.408,1.152,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3151122.7299999995,10550.032,1.848,10546.528,1.912,10557.04,1.776,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,119961.38000000002,7641.712,2.24,7641.712,2.336,7645.216,2.144,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,71377.31,6692.128,2.104,6692.128,2.232,6692.128,1.968,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,134269.76000000004,6604.528,2.048,6604.528,2.152,6608.032,1.944,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,91448.0,5872.192,1.568,5872.192,1.616,5872.192,1.52,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,435457.90000000014,6345.232,1.4,6341.728,1.48,6348.736,1.32,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,233931.92,7627.696,1.24,7627.696,1.296,7631.2,1.176,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1277902.6999999995,5767.072,2.088,5760.064,2.176,5774.08,2.0,Orgueil,0
230901_07_LON94101_300uLDCM_100oC24h.csv,168400.06000000003,4757.92,1.656,4750.912,1.72,4768.432,1.584,LON 94101,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,148309.37,6692.128,2.192,6692.128,2.216,6692.128,2.16,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1574356.24,6604.528,2.056,6604.528,2.168,6608.032,1.936,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,845460.8899999999,4743.904,1.64,4743.904,1.696,4747.408,1.576,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,613438.5199999999,4831.504,1.648,4831.504,1.696,4835.008,1.6,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,177733.89,7753.84,2.232,7753.84,2.296,7757.344,2.168,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,67214.53,7610.176,2.032,7610.176,2.056,7613.68,2.0,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,60136.81,7137.136,1.576,7133.632,1.592,7140.64,1.552,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,227850.66,3174.112,1.408,3170.608,1.456,3177.616,1.36,Green River Shale Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,270260.3,6604.528,2.056,6604.528,2.168,6608.032,1.944,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,169355.62000000005,4743.904,1.632,4743.904,1.688,4747.408,1.568,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,102969.19,4831.504,1.648,4831.504,1.688,4835.008,1.6,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,919505.03,5364.112,1.672,5364.112,1.712,5367.616,1.624,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1645526.1099999994,5283.52,1.64,5280.016,1.688,5290.528,1.584,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,432313.17,5353.6,1.664,5353.6,1.696,5353.6,1.624,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,324027.26,7627.696,1.248,7627.696,1.272,7627.696,1.216,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2195945.8,7529.584,1.184,7526.08,1.24,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1218842.96,4761.424,1.848,4754.416,1.912,4771.936,1.776,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,161508.03,6488.896,1.296,6488.896,1.336,6488.896,1.248,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,251309.25999999995,4849.024,1.696,4842.016,1.768,4856.032,1.624,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,247998.63000000003,4771.936,1.672,4761.424,1.728,4782.448,1.608,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,233028.63,5367.616,1.528,5357.104,1.584,5378.128,1.472,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,232087.43,5258.992,1.496,5248.48,1.544,5273.008,1.448,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,45605.5,5308.048,1.488,5304.544,1.512,5311.552,1.456,ALH 83100,0
230901_07_LON94101_300uLDCM_100oC24h.csv,793659.52,4757.92,1.656,4750.912,1.712,4764.928,1.592,LON 94101,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,207422.26,4845.52,1.88,4842.016,1.936,4849.024,1.816,Murchison,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,380379.7900000001,4761.424,1.84,4754.416,1.896,4771.936,1.784,Murchison,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,2696472.4299999992,5357.104,1.216,5350.096,1.28,5367.616,1.152,Jbilet Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,459894.87,5287.024,1.192,5287.024,1.216,5290.528,1.16,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,4154225.49,4831.504,1.656,4831.504,1.704,4835.008,1.6,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,5845109.39,4743.904,1.632,4743.904,1.696,4747.408,1.568,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,79706.07,7624.192,1.304,7624.192,1.328,7624.192,1.28,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,164695.75,5052.256,1.288,5052.256,1.312,5055.76,1.256,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,221592.0,7669.744,1.224,7669.744,1.256,7673.248,1.184,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,288726.82,6345.232,1.392,6345.232,1.432,6345.232,1.352,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1399794.9499999995,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1403298.4699999993,4764.928,1.848,4754.416,1.92,4775.44,1.776,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,292731.52,4845.52,1.872,4842.016,1.912,4849.024,1.824,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,69697.45999999999,6488.896,1.288,6488.896,1.312,6488.896,1.256,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,246293.45,4849.024,1.696,4842.016,1.768,4856.032,1.616,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,272864.47,4771.936,1.672,4761.424,1.736,4785.952,1.608,ALH 83100,0
230901_07_LON94101_300uLDCM_100oC24h.csv,790686.54,4757.92,1.648,4750.912,1.712,4764.928,1.584,LON 94101,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,195432.81,4845.52,1.88,4842.016,1.936,4849.024,1.816,Murchison,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,393161.74,4761.424,1.84,4754.416,1.904,4771.936,1.776,Murchison,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,759089.2999999998,4754.416,1.296,4750.912,1.36,4761.424,1.224,Jbilet Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,288311.48000000004,4838.512,1.296,4838.512,1.352,4842.016,1.24,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,5606863.649999999,4743.904,1.64,4743.904,1.696,4747.408,1.576,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,3868921.55,4831.504,1.648,4831.504,1.696,4835.008,1.6,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,93801.89,5987.824,1.72,5987.824,1.744,5987.824,1.696,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,270027.05,5066.272,1.176,5066.272,1.208,5069.776,1.144,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3818779.9899999993,9985.888,2.064,9982.384,2.168,9992.896,1.952,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,700102.55,6488.896,1.296,6485.392,1.352,6492.4,1.232,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,50436.75,7694.272,2.992,7694.272,3.056,7697.776,2.92,AZ,0
231003_01_AZ_400uLDCM_100oC24h.csv,62224.82,7690.768,2.672,7687.264,2.728,7694.272,2.616,AZ,0
231003_01_AZ_400uLDCM_100oC24h.csv,76665.88,7690.768,2.48,7690.768,2.576,7694.272,2.376,AZ,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,116273.46,9222.016,3.344,9222.016,3.496,9225.52,3.192,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,44860.35,8265.424,2.448,8265.424,2.52,8268.928,2.368,LEW 85311,0
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,60047.53,7046.032,1.12,7046.032,1.16,7049.536,1.08,Antarctica Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1417002.7399999998,5984.32,1.728,5984.32,1.792,5987.824,1.656,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2970229.6299999985,9985.888,2.064,9982.384,2.168,9992.896,1.952,Lignite,1
230901_06_ALH83100_300uLDCM_100oC24h.csv,86387.79999999999,4179.76,1.736,4176.256,1.792,4183.264,1.68,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,65210.0,4540.672,1.672,4540.672,1.728,4544.176,1.616,ALH 83100,0
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,5644512.230000001,2953.36,1.992,2949.856,2.048,2960.368,1.928,Murchison,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,72138.03000000001,7683.76,2.248,7683.76,2.336,7687.264,2.16,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,40090.0,4340.944,1.232,4340.944,1.264,4344.448,1.192,LEW 85311,0
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,3587998.43,5490.256,1.288,5490.256,1.32,5493.76,1.248,Atacama Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,675020.0399999999,8244.4,2.384,8244.4,2.424,8247.904,2.336,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,322176.0,7529.584,1.176,7529.584,1.208,7529.584,1.144,Lignite,1
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,618127.7699999999,5493.76,1.232,5493.76,1.264,5497.264,1.192,GSFC Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,196215.77,5490.256,1.288,5490.256,1.304,5490.256,1.264,Atacama Soil,1
230823_03_Murchison_Pristine_2.0_300uLDCM_100oC24h-003.csv,3591214.9199999985,2953.36,1.992,2949.856,2.048,2960.368,1.928,Murchison,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,189626.93,4828.0,1.768,4828.0,1.824,4831.504,1.712,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,115612.94,4796.464,1.784,4796.464,1.816,4799.968,1.744,LEW 85311,0
230823_02_Rio_Tinto_Soil_300uLDCM_100oC24h.csv,942657.7799999998,6043.888,2.128,6043.888,2.192,6047.392,2.064,Rio Tinto Soil,1
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,258954.61000000004,6064.912,1.96,6057.904,2.008,6071.92,1.912,GSFC Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,52586643.97,6040.384,2.136,6040.384,2.232,6043.888,2.04,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,6207813.94,7231.744,1.656,7231.744,1.72,7235.248,1.584,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,947126.93,6944.416,1.2,6944.416,1.28,6947.92,1.12,AZ,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,487626.6300000001,6944.416,1.192,6944.416,1.248,6947.92,1.136,Jbilet Winselwan,0
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,719335.7100000001,6040.384,2.144,6040.384,2.232,6043.888,2.048,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1147696.9800000002,6695.632,2.376,6695.632,2.488,6699.136,2.264,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,4646504.35,6692.128,2.064,6692.128,2.184,6695.632,1.936,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1659121.1499999997,5623.408,1.6,5623.408,1.648,5626.912,1.552,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,626076.9600000001,7224.736,2.296,7224.736,2.36,7224.736,2.224,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2095334.3300000003,6345.232,1.4,6345.232,1.464,6348.736,1.328,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2686247.2099999995,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1772557.6199999994,6695.632,2.384,6695.632,2.488,6699.136,2.272,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,75074.55,5630.416,1.648,5630.416,1.688,5633.92,1.608,ALH 83100,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,5401505.5,6692.128,2.064,6692.128,2.168,6695.632,1.952,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,4783819.93,5623.408,1.6,5623.408,1.664,5626.912,1.536,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,224310.01,5809.12,1.56,5809.12,1.6,5809.12,1.512,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,276332.0,6345.232,1.392,6345.232,1.424,6348.736,1.352,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,506163.5899999999,7473.52,1.368,7473.52,1.416,7477.024,1.32,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,641647.1999999997,7904.512,1.312,7901.008,1.368,7908.016,1.256,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,318743.23999999993,7301.824,1.32,7301.824,1.36,7305.328,1.28,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,124064.91,6622.048,1.336,6622.048,1.352,6625.552,1.32,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,406541.92,7512.064,1.224,7512.064,1.264,7515.568,1.176,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2810650.5700000003,6345.232,1.4,6345.232,1.464,6348.736,1.328,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3604255.06,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,131615.52,6040.384,2.144,6040.384,2.192,6040.384,2.096,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,111768.0,6695.632,2.376,6695.632,2.456,6695.632,2.296,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,464407.0399999999,5185.408,1.848,5178.4,1.92,5192.416,1.776,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,130508.32,7841.44,1.592,7841.44,1.64,7844.944,1.544,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,285900.51000000007,6348.736,1.4,6345.232,1.456,6352.24,1.344,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,36575.45,6488.896,1.296,6488.896,1.32,6488.896,1.272,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,185234.42000000004,5633.92,1.648,5630.416,1.712,5637.424,1.584,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,134195.09,6324.208,1.368,6320.704,1.424,6327.712,1.312,ALH 83100,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,7769970.38,5623.408,1.6,5623.408,1.664,5626.912,1.536,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,492422.6200000001,7837.936,2.448,7837.936,2.552,7841.44,2.344,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,155811.28,7753.84,2.224,7753.84,2.264,7757.344,2.184,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,738862.41,7610.176,2.04,7610.176,2.168,7613.68,1.904,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,95034.73,5809.12,1.56,5809.12,1.592,5809.12,1.52,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,412068.51,7904.512,1.312,7901.008,1.368,7908.016,1.248,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,112772.83,6622.048,1.336,6622.048,1.36,6625.552,1.312,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,180814.42,7301.824,1.32,7301.824,1.352,7305.328,1.28,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,69428.64,8328.496,1.208,8328.496,1.232,8328.496,1.176,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2279579.2800000003,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,170746.41999999998,6040.384,2.136,6040.384,2.192,6040.384,2.08,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,961952.09,5185.408,1.84,5178.4,1.912,5192.416,1.768,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,91879.33,5630.416,1.648,5630.416,1.696,5633.92,1.6,ALH 83100,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,3895458.9699999983,5167.888,1.632,5167.888,1.68,5171.392,1.576,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,6079476.48,5623.408,1.6,5623.408,1.664,5626.912,1.536,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,958823.33,5809.12,1.56,5809.12,1.608,5812.624,1.504,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,356732.56,5872.192,1.568,5872.192,1.6,5872.192,1.528,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,213362.11,7904.512,1.312,7904.512,1.336,7904.512,1.288,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2323425.82,5868.688,1.576,5868.688,1.632,5872.192,1.512,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,563544.15,5809.12,1.552,5809.12,1.584,5809.12,1.52,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,3211797.31,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,359462.80000000005,5809.12,1.152,5809.12,1.176,5809.12,1.128,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,479058.58,5167.888,1.632,5167.888,1.68,5171.392,1.576,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,679556.5,5623.408,1.608,5623.408,1.664,5626.912,1.544,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,804642.7699999999,5353.6,1.496,5346.592,1.544,5364.112,1.44,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,260674.84999999995,5283.52,1.464,5283.52,1.496,5287.024,1.432,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,461592.38,5809.12,1.408,5809.12,1.456,5812.624,1.352,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,328683.62000000005,5875.696,1.416,5872.192,1.448,5882.704,1.384,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,530878.5700000002,5704.0,1.368,5704.0,1.416,5707.504,1.312,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,871387.4600000001,5364.112,1.672,5364.112,1.712,5367.616,1.624,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1359991.7700000005,5283.52,1.64,5280.016,1.688,5287.024,1.584,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1801260.62,5360.608,1.672,5350.096,1.736,5371.12,1.6,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,423164.54,5437.696,1.68,5437.696,1.72,5441.2,1.632,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,134256.0,7627.696,1.24,7627.696,1.264,7627.696,1.208,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,193712.0,7529.584,1.184,7529.584,1.216,7529.584,1.144,Lignite,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,2175681.53,5357.104,1.208,5350.096,1.272,5367.616,1.144,Jbilet Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,502048.92,5287.024,1.192,5287.024,1.224,5290.528,1.152,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2688243.27,5353.6,1.496,5346.592,1.552,5364.112,1.44,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,565880.74,5283.52,1.464,5283.52,1.488,5287.024,1.44,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,604384.22,7673.248,1.216,7673.248,1.248,7673.248,1.184,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,937844.47,9985.888,2.056,9985.888,2.104,9989.392,2.0,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2651291.779999998,7343.872,1.24,7336.864,1.32,7350.88,1.152,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2058506.86,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,265715.89,5357.104,1.208,5350.096,1.264,5367.616,1.152,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,386640.38,5353.6,1.496,5346.592,1.552,5364.112,1.432,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,74492.77,5283.52,1.456,5283.52,1.48,5287.024,1.432,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,476998.74,9950.848,2.096,9950.848,2.136,9950.848,2.048,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,5386042.71,9775.648,1.936,9765.136,2.032,9786.16,1.832,Lignite,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,70485.66,6604.528,2.04,6604.528,2.128,6604.528,1.944,LEW 85311,0
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,56292.0,4905.088,1.144,4905.088,1.168,4908.592,1.112,Atacama Soil,1
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,68427.28,7046.032,1.12,7046.032,1.16,7049.536,1.08,Antarctica Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,3355177.7100000004,5066.272,1.176,5066.272,1.216,5069.776,1.136,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,11934560.55,7529.584,1.184,7526.08,1.24,7533.088,1.12,Lignite,1
230901_05_GSFC_soil_300uLDCM_100oC24h.csv,56016.0,4905.088,1.104,4905.088,1.144,4908.592,1.064,GSFC Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,538633.75,7319.344,1.176,7319.344,1.224,7322.848,1.128,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,154071.94,7427.968,1.192,7427.968,1.224,7427.968,1.16,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,341531.59,7035.52,1.112,7035.52,1.152,7039.024,1.072,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,449961.49,5066.272,1.176,5066.272,1.216,5069.776,1.136,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1615894.83,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
230823_06_Jarosite_Soil_300uLDCM_100oC24h.csv,98503.68,5739.04,1.208,5739.04,1.248,5742.544,1.168,Jarosite Soil,1
230823_06_Jarosite_Soil_300uLDCM_100oC24h.csv,53192.0,5322.064,1.136,5322.064,1.168,5322.064,1.096,Jarosite Soil,1
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,164437.28,5490.256,1.288,5490.256,1.328,5493.76,1.24,Atacama Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,273271.71,7641.712,2.24,7641.712,2.336,7645.216,2.144,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,116418.67,5287.024,1.536,5287.024,1.584,5290.528,1.48,LEW 85311,0
230823_01_Atacama_Soil_300uLDCM_100oC24h-001.csv,84416.0,5490.256,1.28,5490.256,1.304,5490.256,1.256,Atacama Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1595852.6700000002,8416.096,1.12,8416.096,1.152,8419.6,1.08,Green River Shale Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,698531.38,7112.608,1.84,7105.6,1.904,7119.616,1.776,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,306474.39,7165.168,1.872,7161.664,1.896,7172.176,1.84,Orgueil,0
